danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
0.7,0.749,9,-11.262,1,0.035,0.171,0.35,0.0613,0.965,135.971,audio_features,1bHoWgbCixwEqq817VtNQa,spotify:track:1bHoWgbCixwEqq817VtNQa,https://api.spotify.com/v1/tracks/1bHoWgbCixwEqq817VtNQa,https://api.spotify.com/v1/audio-analysis/1bHoWgbCixwEqq817VtNQa,309893,4,18
0.392,0.727,9,-11.913,1,0.155,0.0357,0.000239,0.754,0.365,171.653,audio_features,7DhNAYOzIRkEFqimYl2s1G,spotify:track:7DhNAYOzIRkEFqimYl2s1G,https://api.spotify.com/v1/tracks/7DhNAYOzIRkEFqimYl2s1G,https://api.spotify.com/v1/audio-analysis/7DhNAYOzIRkEFqimYl2s1G,161827,4,1
0.626,0.565,9,-10.027,1,0.0271,0.124,0.0,0.0811,0.924,116.61,audio_features,6tunhVGD8C05MZNjSVIsjw,spotify:track:6tunhVGD8C05MZNjSVIsjw,https://api.spotify.com/v1/tracks/6tunhVGD8C05MZNjSVIsjw,https://api.spotify.com/v1/audio-analysis/6tunhVGD8C05MZNjSVIsjw,233507,4,18
0.498,0.634,6,-12.16,0,0.0475,0.328,0.748,0.0962,0.515,93.161,audio_features,3IDc87lrpEHWFBASmgTgFV,spotify:track:3IDc87lrpEHWFBASmgTgFV,https://api.spotify.com/v1/tracks/3IDc87lrpEHWFBASmgTgFV,https://api.spotify.com/v1/audio-analysis/3IDc87lrpEHWFBASmgTgFV,193573,4,0
0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,audio_features,5XRHGXut00SrJUFmcn2lQF,spotify:track:5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF,https://api.spotify.com/v1/audio-analysis/5XRHGXut00SrJUFmcn2lQF,238000,4,17
0.355,0.838,7,-8.126,0,0.471,0.00682,0.0,0.117,0.783,165.457,audio_features,5AyL2kgLtTWEu3qO3B9SqK,spotify:track:5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/tracks/5AyL2kgLtTWEu3qO3B9SqK,https://api.spotify.com/v1/audio-analysis/5AyL2kgLtTWEu3qO3B9SqK,216893,5,5
0.394,0.816,8,-6.295,1,0.0403,0.000553,0.0,0.0775,0.36,184.813,audio_features,2MZ8MnTfejq0uEBCApD8tf,spotify:track:2MZ8MnTfejq0uEBCApD8tf,https://api.spotify.com/v1/tracks/2MZ8MnTfejq0uEBCApD8tf,https://api.spotify.com/v1/audio-analysis/2MZ8MnTfejq0uEBCApD8tf,229787,4,3
0.494,0.701,0,-6.108,1,0.0298,0.00377,2.14e-05,0.113,0.478,153.956,audio_features,3mS2NpMO8r3kQydQYeUbj0,spotify:track:3mS2NpMO8r3kQydQYeUbj0,https://api.spotify.com/v1/tracks/3mS2NpMO8r3kQydQYeUbj0,https://api.spotify.com/v1/audio-analysis/3mS2NpMO8r3kQydQYeUbj0,228613,4,11
0.435,0.729,1,-4.818,0,0.0307,0.0152,2.63e-05,0.11,0.524,188.017,audio_features,02acUMylPHMjJ9miDc9b38,spotify:track:02acUMylPHMjJ9miDc9b38,https://api.spotify.com/v1/tracks/02acUMylPHMjJ9miDc9b38,https://api.spotify.com/v1/audio-analysis/02acUMylPHMjJ9miDc9b38,256600,4,8
0.69,0.674,8,-5.866,0,0.0471,0.201,0.00612,0.114,0.713,98.851,audio_features,1qyJ6XpMHdsJD8pkiA7Qww,spotify:track:1qyJ6XpMHdsJD8pkiA7Qww,https://api.spotify.com/v1/tracks/1qyJ6XpMHdsJD8pkiA7Qww,https://api.spotify.com/v1/audio-analysis/1qyJ6XpMHdsJD8pkiA7Qww,255187,4,10
0.612,0.329,4,-13.038,1,0.0365,0.0633,0.0,0.0658,0.572,74.046,audio_features,0np4arBSp4ZBOfXGZhXQ4I,spotify:track:0np4arBSp4ZBOfXGZhXQ4I,https://api.spotify.com/v1/tracks/0np4arBSp4ZBOfXGZhXQ4I,https://api.spotify.com/v1/audio-analysis/0np4arBSp4ZBOfXGZhXQ4I,281853,4,9
0.482,0.471,10,-13.873,0,0.0334,0.181,0.00167,0.112,0.342,88.557,audio_features,2R3E4xKmy7lyieBKONkIMT,spotify:track:2R3E4xKmy7lyieBKONkIMT,https://api.spotify.com/v1/tracks/2R3E4xKmy7lyieBKONkIMT,https://api.spotify.com/v1/audio-analysis/2R3E4xKmy7lyieBKONkIMT,316053,4,4
0.608,0.855,0,-7.512,1,0.0358,0.00814,1.11e-06,0.317,0.693,121.197,audio_features,2JPWiYKyPM9ST26TpKAeYd,spotify:track:2JPWiYKyPM9ST26TpKAeYd,https://api.spotify.com/v1/tracks/2JPWiYKyPM9ST26TpKAeYd,https://api.spotify.com/v1/audio-analysis/2JPWiYKyPM9ST26TpKAeYd,191653,3,13
0.698,0.791,11,-10.012,0,0.0495,0.271,4.74e-05,0.199,0.809,119.081,audio_features,4l2Edgdj4vla02GCh7YyAv,spotify:track:4l2Edgdj4vla02GCh7YyAv,https://api.spotify.com/v1/tracks/4l2Edgdj4vla02GCh7YyAv,https://api.spotify.com/v1/audio-analysis/4l2Edgdj4vla02GCh7YyAv,276667,4,10
0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,audio_features,2h23bjG8B3bcD47HBu6bHG,spotify:track:2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/tracks/2h23bjG8B3bcD47HBu6bHG,https://api.spotify.com/v1/audio-analysis/2h23bjG8B3bcD47HBu6bHG,242707,4,18
0.768,0.81,9,-5.816,1,0.0289,0.0274,0.000611,0.0584,0.737,133.836,audio_features,2Qh1VTOuNG3K9ORtkfYg02,spotify:track:2Qh1VTOuNG3K9ORtkfYg02,https://api.spotify.com/v1/tracks/2Qh1VTOuNG3K9ORtkfYg02,https://api.spotify.com/v1/audio-analysis/2Qh1VTOuNG3K9ORtkfYg02,214093,4,18
0.43,0.447,0,-8.522,1,0.0262,0.122,1.9e-06,0.0921,0.345,141.099,audio_features,11FcfHd3SOmmrWJPGe7Y30,spotify:track:11FcfHd3SOmmrWJPGe7Y30,https://api.spotify.com/v1/tracks/11FcfHd3SOmmrWJPGe7Y30,https://api.spotify.com/v1/audio-analysis/11FcfHd3SOmmrWJPGe7Y30,336733,4,11
0.747,0.586,9,-10.119,0,0.0299,0.0708,8e-05,0.0427,0.893,164.718,audio_features,6lRkdG1HurVS72F9GoBeWJ,spotify:track:6lRkdG1HurVS72F9GoBeWJ,https://api.spotify.com/v1/tracks/6lRkdG1HurVS72F9GoBeWJ,https://api.spotify.com/v1/audio-analysis/6lRkdG1HurVS72F9GoBeWJ,201867,4,10
0.614,0.763,4,-8.949,0,0.133,0.171,0.0,0.119,0.885,84.236,audio_features,7uPmQttafLiJyju14JREY4,spotify:track:7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/tracks/7uPmQttafLiJyju14JREY4,https://api.spotify.com/v1/audio-analysis/7uPmQttafLiJyju14JREY4,313707,4,5
0.703,0.636,7,-7.579,1,0.0376,0.186,0.0256,0.0959,0.218,122.921,audio_features,6zmQ8bzlDIfngjy0Ba3w46,spotify:track:6zmQ8bzlDIfngjy0Ba3w46,https://api.spotify.com/v1/tracks/6zmQ8bzlDIfngjy0Ba3w46,https://api.spotify.com/v1/audio-analysis/6zmQ8bzlDIfngjy0Ba3w46,191773,4,9
0.693,0.708,0,-7.816,1,0.0311,0.309,0.00303,0.0857,0.95,125.311,audio_features,1CxvZPtIyPU9CdYMj7vhtI,spotify:track:1CxvZPtIyPU9CdYMj7vhtI,https://api.spotify.com/v1/tracks/1CxvZPtIyPU9CdYMj7vhtI,https://api.spotify.com/v1/audio-analysis/1CxvZPtIyPU9CdYMj7vhtI,187973,4,2
0.537,0.885,7,-3.641,1,0.0343,0.0437,0.0,0.274,0.802,131.698,audio_features,5439qJTu5mVH9aeriwp03u,spotify:track:5439qJTu5mVH9aeriwp03u,https://api.spotify.com/v1/tracks/5439qJTu5mVH9aeriwp03u,https://api.spotify.com/v1/audio-analysis/5439qJTu5mVH9aeriwp03u,230280,4,18
0.69,0.837,7,-8.312,1,0.0289,0.127,7.2e-06,0.102,0.967,113.817,audio_features,59xhCcRskqyMtKzdvLZDfV,spotify:track:59xhCcRskqyMtKzdvLZDfV,https://api.spotify.com/v1/tracks/59xhCcRskqyMtKzdvLZDfV,https://api.spotify.com/v1/audio-analysis/59xhCcRskqyMtKzdvLZDfV,230160,4,18
0.341,0.324,0,-11.864,1,0.025,0.13,1.11e-06,0.134,0.321,78.662,audio_features,7GRUpcvSQM9HrnC2CjYPG4,spotify:track:7GRUpcvSQM9HrnC2CjYPG4,https://api.spotify.com/v1/tracks/7GRUpcvSQM9HrnC2CjYPG4,https://api.spotify.com/v1/audio-analysis/7GRUpcvSQM9HrnC2CjYPG4,257867,4,11
0.696,0.606,2,-6.452,1,0.026,0.0112,0.000109,0.14,0.564,103.794,audio_features,7oLeWSh2ugfO2LlfYwsbet,spotify:track:7oLeWSh2ugfO2LlfYwsbet,https://api.spotify.com/v1/tracks/7oLeWSh2ugfO2LlfYwsbet,https://api.spotify.com/v1/audio-analysis/7oLeWSh2ugfO2LlfYwsbet,272705,4,13
0.743,0.5,9,-14.105,1,0.0513,0.0515,0.0,0.0373,0.903,112.989,audio_features,37nxLdGbmgEYQYrqe14xOp,spotify:track:37nxLdGbmgEYQYrqe14xOp,https://api.spotify.com/v1/tracks/37nxLdGbmgEYQYrqe14xOp,https://api.spotify.com/v1/audio-analysis/37nxLdGbmgEYQYrqe14xOp,249560,4,18
0.393,0.678,7,-6.584,1,0.0377,0.172,0.0,0.0727,0.358,137.38,audio_features,1wpRglLhQ092N1rftlDMD3,spotify:track:1wpRglLhQ092N1rftlDMD3,https://api.spotify.com/v1/tracks/1wpRglLhQ092N1rftlDMD3,https://api.spotify.com/v1/audio-analysis/1wpRglLhQ092N1rftlDMD3,177680,4,3
0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,audio_features,1NhPKVLsHhFUHIOZ32QnS2,spotify:track:1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/tracks/1NhPKVLsHhFUHIOZ32QnS2,https://api.spotify.com/v1/audio-analysis/1NhPKVLsHhFUHIOZ32QnS2,224693,4,11
0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.001,audio_features,1aS5oaBNG6wsf186ZZMCzX,spotify:track:1aS5oaBNG6wsf186ZZMCzX,https://api.spotify.com/v1/tracks/1aS5oaBNG6wsf186ZZMCzX,https://api.spotify.com/v1/audio-analysis/1aS5oaBNG6wsf186ZZMCzX,208960,4,18
0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,audio_features,06T10fEzN8ZCcqzQZYA184,spotify:track:06T10fEzN8ZCcqzQZYA184,https://api.spotify.com/v1/tracks/06T10fEzN8ZCcqzQZYA184,https://api.spotify.com/v1/audio-analysis/06T10fEzN8ZCcqzQZYA184,252653,4,11
0.471,0.822,7,-8.014,0,0.0535,0.0198,0.0,0.105,0.362,140.044,audio_features,1nE1VjP943pIuFdNWcLgYM,spotify:track:1nE1VjP943pIuFdNWcLgYM,https://api.spotify.com/v1/tracks/1nE1VjP943pIuFdNWcLgYM,https://api.spotify.com/v1/audio-analysis/1nE1VjP943pIuFdNWcLgYM,185080,4,4
0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004,audio_features,2hns6Dv29Yrg68AVTJiAyA,spotify:track:2hns6Dv29Yrg68AVTJiAyA,https://api.spotify.com/v1/tracks/2hns6Dv29Yrg68AVTJiAyA,https://api.spotify.com/v1/audio-analysis/2hns6Dv29Yrg68AVTJiAyA,208493,4,3
0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,audio_features,6zC0mpGYwbNTpk9SKwh08f,spotify:track:6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/tracks/6zC0mpGYwbNTpk9SKwh08f,https://api.spotify.com/v1/audio-analysis/6zC0mpGYwbNTpk9SKwh08f,225027,4,16
0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.266,audio_features,3ykSdTGmYPFl8pDBXer1zG,spotify:track:3ykSdTGmYPFl8pDBXer1zG,https://api.spotify.com/v1/tracks/3ykSdTGmYPFl8pDBXer1zG,https://api.spotify.com/v1/audio-analysis/3ykSdTGmYPFl8pDBXer1zG,221640,4,18
0.559,0.524,2,-11.64,0,0.0462,0.318,0.00094,0.933,0.652,93.85,audio_features,0zxj7dVhYZq5ACyaDx5XIo,spotify:track:0zxj7dVhYZq5ACyaDx5XIo,https://api.spotify.com/v1/tracks/0zxj7dVhYZq5ACyaDx5XIo,https://api.spotify.com/v1/audio-analysis/0zxj7dVhYZq5ACyaDx5XIo,289027,4,14
0.545,0.242,9,-12.238,1,0.0258,0.836,0.545,0.149,0.306,76.794,audio_features,4AG8RrvbjtDNdR6v4zfCv3,spotify:track:4AG8RrvbjtDNdR6v4zfCv3,https://api.spotify.com/v1/tracks/4AG8RrvbjtDNdR6v4zfCv3,https://api.spotify.com/v1/audio-analysis/4AG8RrvbjtDNdR6v4zfCv3,271760,4,16
0.721,0.558,9,-8.8,1,0.0246,0.491,0.00538,0.181,0.542,96.895,audio_features,5Ds0VGkTSQ1jf4KzLUpZPb,spotify:track:5Ds0VGkTSQ1jf4KzLUpZPb,https://api.spotify.com/v1/tracks/5Ds0VGkTSQ1jf4KzLUpZPb,https://api.spotify.com/v1/audio-analysis/5Ds0VGkTSQ1jf4KzLUpZPb,234867,4,7
0.832,0.553,7,-13.705,1,0.0487,0.0422,0.00356,0.249,0.89,119.825,audio_features,6Lphpr9Z6H282Sguw0dUWa,spotify:track:6Lphpr9Z6H282Sguw0dUWa,https://api.spotify.com/v1/tracks/6Lphpr9Z6H282Sguw0dUWa,https://api.spotify.com/v1/audio-analysis/6Lphpr9Z6H282Sguw0dUWa,215693,4,18
0.748,0.62,9,-6.104,0,0.285,0.301,0.0,0.0717,0.766,84.662,audio_features,5QKN4oxf5BB94Tsu1TO79X,spotify:track:5QKN4oxf5BB94Tsu1TO79X,https://api.spotify.com/v1/tracks/5QKN4oxf5BB94Tsu1TO79X,https://api.spotify.com/v1/audio-analysis/5QKN4oxf5BB94Tsu1TO79X,252507,4,10
0.578,0.475,8,-8.996,1,0.0292,0.132,1.66e-06,0.102,0.374,135.684,audio_features,696bT9VKOdBOO1VijijrKN,spotify:track:696bT9VKOdBOO1VijijrKN,https://api.spotify.com/v1/tracks/696bT9VKOdBOO1VijijrKN,https://api.spotify.com/v1/audio-analysis/696bT9VKOdBOO1VijijrKN,239960,4,9
0.635,0.584,6,-9.112,1,0.0296,0.118,0.0,0.29,0.711,127.626,audio_features,0cXFXgFns7sIMmTpqyGRmD,spotify:track:0cXFXgFns7sIMmTpqyGRmD,https://api.spotify.com/v1/tracks/0cXFXgFns7sIMmTpqyGRmD,https://api.spotify.com/v1/audio-analysis/0cXFXgFns7sIMmTpqyGRmD,208240,4,18
0.531,0.607,4,-9.602,0,0.0328,0.0114,0.00511,0.121,0.534,116.652,audio_features,5jYYumalS1qELrcChOCZrK,spotify:track:5jYYumalS1qELrcChOCZrK,https://api.spotify.com/v1/tracks/5jYYumalS1qELrcChOCZrK,https://api.spotify.com/v1/audio-analysis/5jYYumalS1qELrcChOCZrK,401400,4,8
0.632,0.426,6,-12.516,0,0.0292,0.232,0.00117,0.111,0.245,111.657,audio_features,4e7HJXoesmfRboLc3pYGTS,spotify:track:4e7HJXoesmfRboLc3pYGTS,https://api.spotify.com/v1/tracks/4e7HJXoesmfRboLc3pYGTS,https://api.spotify.com/v1/audio-analysis/4e7HJXoesmfRboLc3pYGTS,347253,4,12
0.382,0.727,9,-6.677,0,0.0861,0.729,0.0,0.196,0.826,207.265,audio_features,5i0urffBRKl09GSX2Jhdeh,spotify:track:5i0urffBRKl09GSX2Jhdeh,https://api.spotify.com/v1/tracks/5i0urffBRKl09GSX2Jhdeh,https://api.spotify.com/v1/audio-analysis/5i0urffBRKl09GSX2Jhdeh,249733,4,15
0.646,0.574,7,-9.352,1,0.0285,0.602,4.01e-05,0.135,0.934,135.165,audio_features,0uZs7p6cbEUNwGMdfNj9Kk,spotify:track:0uZs7p6cbEUNwGMdfNj9Kk,https://api.spotify.com/v1/tracks/0uZs7p6cbEUNwGMdfNj9Kk,https://api.spotify.com/v1/audio-analysis/0uZs7p6cbEUNwGMdfNj9Kk,213267,4,7
0.293,0.616,9,-10.122,1,0.039,0.154,1.11e-06,0.222,0.616,179.778,audio_features,0O0ccjfbxoW3FBCXznYDJJ,spotify:track:0O0ccjfbxoW3FBCXznYDJJ,https://api.spotify.com/v1/tracks/0O0ccjfbxoW3FBCXznYDJJ,https://api.spotify.com/v1/audio-analysis/0O0ccjfbxoW3FBCXznYDJJ,194867,4,3
0.365,0.77,9,-10.492,1,0.0764,0.21,0.136,0.503,0.37,130.603,audio_features,2BGNomqCxEDcXyxf8bg27k,spotify:track:2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/tracks/2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/audio-analysis/2BGNomqCxEDcXyxf8bg27k,214640,4,3
0.732,0.705,9,-9.271,1,0.0349,0.626,0.00068,0.0813,0.848,117.925,audio_features,51KKQAgYFoJHgVIuJWHdHb,spotify:track:51KKQAgYFoJHgVIuJWHdHb,https://api.spotify.com/v1/tracks/51KKQAgYFoJHgVIuJWHdHb,https://api.spotify.com/v1/audio-analysis/51KKQAgYFoJHgVIuJWHdHb,291200,4,7
0.575,0.386,4,-12.012,0,0.0319,0.463,0.00176,0.0576,0.414,138.467,audio_features,7CQQBWqFfROA5RWyY04ifv,spotify:track:7CQQBWqFfROA5RWyY04ifv,https://api.spotify.com/v1/tracks/7CQQBWqFfROA5RWyY04ifv,https://api.spotify.com/v1/audio-analysis/7CQQBWqFfROA5RWyY04ifv,253400,4,12
0.481,0.747,4,-6.937,1,0.0364,0.00698,0.0,0.0646,0.732,127.597,audio_features,4yJZP61jBhVTesHBZ0gpQn,spotify:track:4yJZP61jBhVTesHBZ0gpQn,https://api.spotify.com/v1/tracks/4yJZP61jBhVTesHBZ0gpQn,https://api.spotify.com/v1/audio-analysis/4yJZP61jBhVTesHBZ0gpQn,200800,4,13
0.681,0.527,9,-10.422,1,0.0561,0.225,0.0,0.0989,0.707,81.425,audio_features,4IT6vDuKprKl6jyVndlY8V,spotify:track:4IT6vDuKprKl6jyVndlY8V,https://api.spotify.com/v1/tracks/4IT6vDuKprKl6jyVndlY8V,https://api.spotify.com/v1/audio-analysis/4IT6vDuKprKl6jyVndlY8V,222333,4,18
0.461,0.551,0,-13.095,1,0.0345,0.114,0.0,0.11,0.689,129.716,audio_features,5NCY3uTCovd93aqwbodUhm,spotify:track:5NCY3uTCovd93aqwbodUhm,https://api.spotify.com/v1/tracks/5NCY3uTCovd93aqwbodUhm,https://api.spotify.com/v1/audio-analysis/5NCY3uTCovd93aqwbodUhm,237827,4,2
0.656,0.899,5,-5.039,1,0.0569,0.0261,0.0,0.0936,0.864,113.238,audio_features,3kme5Qos8h04yrKxsgur79,spotify:track:3kme5Qos8h04yrKxsgur79,https://api.spotify.com/v1/tracks/3kme5Qos8h04yrKxsgur79,https://api.spotify.com/v1/audio-analysis/3kme5Qos8h04yrKxsgur79,229280,4,18
0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.0904,0.97,115.443,audio_features,2M2WJ7gBlcKNxdhyfPp9zY,spotify:track:2M2WJ7gBlcKNxdhyfPp9zY,https://api.spotify.com/v1/tracks/2M2WJ7gBlcKNxdhyfPp9zY,https://api.spotify.com/v1/audio-analysis/2M2WJ7gBlcKNxdhyfPp9zY,220560,4,2
0.531,0.43,11,-14.523,0,0.0578,0.0568,1.22e-06,0.0964,0.453,124.284,audio_features,3CSLUIrI2KPMulHR5bh17O,spotify:track:3CSLUIrI2KPMulHR5bh17O,https://api.spotify.com/v1/tracks/3CSLUIrI2KPMulHR5bh17O,https://api.spotify.com/v1/audio-analysis/3CSLUIrI2KPMulHR5bh17O,232627,4,4
0.496,0.566,0,-13.749,1,0.035,0.0824,0.0,0.13,0.672,89.913,audio_features,5K3Q1gue9nWLLwh6bYQFoB,spotify:track:5K3Q1gue9nWLLwh6bYQFoB,https://api.spotify.com/v1/tracks/5K3Q1gue9nWLLwh6bYQFoB,https://api.spotify.com/v1/audio-analysis/5K3Q1gue9nWLLwh6bYQFoB,265840,4,2
0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,audio_features,0bfvHnWWOeU1U5XeKyVLbW,spotify:track:0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/tracks/0bfvHnWWOeU1U5XeKyVLbW,https://api.spotify.com/v1/audio-analysis/0bfvHnWWOeU1U5XeKyVLbW,203680,4,7
0.284,0.869,1,-5.833,1,0.12,0.0462,0.0,0.306,0.499,205.025,audio_features,7Ly4DzymgujObKg7wWVHZV,spotify:track:7Ly4DzymgujObKg7wWVHZV,https://api.spotify.com/v1/tracks/7Ly4DzymgujObKg7wWVHZV,https://api.spotify.com/v1/audio-analysis/7Ly4DzymgujObKg7wWVHZV,236240,4,17
0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4,16
0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5
0.753,0.767,0,-6.294,1,0.0915,0.152,0.000884,0.166,0.806,106.947,audio_features,0EvykocuR3aWthETr0OfFr,spotify:track:0EvykocuR3aWthETr0OfFr,https://api.spotify.com/v1/tracks/0EvykocuR3aWthETr0OfFr,https://api.spotify.com/v1/audio-analysis/0EvykocuR3aWthETr0OfFr,170293,4,13
0.659,0.759,11,-12.455,0,0.0436,0.0792,1.09e-06,0.0564,0.74,116.943,audio_features,18ZRmY7kNZQQHpopsSVxwJ,spotify:track:18ZRmY7kNZQQHpopsSVxwJ,https://api.spotify.com/v1/tracks/18ZRmY7kNZQQHpopsSVxwJ,https://api.spotify.com/v1/audio-analysis/18ZRmY7kNZQQHpopsSVxwJ,247400,4,10
0.624,0.991,1,-3.467,0,0.135,0.0289,0.0107,0.0477,0.535,95.472,audio_features,760xFXFj5Fksa3jawSCn5g,spotify:track:760xFXFj5Fksa3jawSCn5g,https://api.spotify.com/v1/tracks/760xFXFj5Fksa3jawSCn5g,https://api.spotify.com/v1/audio-analysis/760xFXFj5Fksa3jawSCn5g,209213,4,14
0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,audio_features,714hERk9U1W8FMYkoC83CO,spotify:track:714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/tracks/714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/audio-analysis/714hERk9U1W8FMYkoC83CO,244920,4,7
0.404,0.43,4,-12.327,1,0.224,0.538,0.0,0.0802,0.641,180.061,audio_features,6ek9SiEj5a65WIs2EV7qiM,spotify:track:6ek9SiEj5a65WIs2EV7qiM,https://api.spotify.com/v1/tracks/6ek9SiEj5a65WIs2EV7qiM,https://api.spotify.com/v1/audio-analysis/6ek9SiEj5a65WIs2EV7qiM,148053,4,6
0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,audio_features,1hQFF33xi8ruavZNyovtUN,spotify:track:1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/tracks/1hQFF33xi8ruavZNyovtUN,https://api.spotify.com/v1/audio-analysis/1hQFF33xi8ruavZNyovtUN,197147,4,2
0.651,0.755,1,-9.102,0,0.0337,0.315,0.000174,0.235,0.716,102.229,audio_features,1P9523tBg56NRc78lX2i4l,spotify:track:1P9523tBg56NRc78lX2i4l,https://api.spotify.com/v1/tracks/1P9523tBg56NRc78lX2i4l,https://api.spotify.com/v1/audio-analysis/1P9523tBg56NRc78lX2i4l,234307,4,14
0.826,0.558,6,-7.766,1,0.0322,0.403,1.94e-05,0.0631,0.359,110.77,audio_features,3fvDLsiTHPQNgzuMd3Mpb5,spotify:track:3fvDLsiTHPQNgzuMd3Mpb5,https://api.spotify.com/v1/tracks/3fvDLsiTHPQNgzuMd3Mpb5,https://api.spotify.com/v1/audio-analysis/3fvDLsiTHPQNgzuMd3Mpb5,231960,4,9
0.876,0.348,10,-17.254,1,0.0363,0.479,0.464,0.17,0.961,105.593,audio_features,2TsogJzspZGV6eQuq2CEs8,spotify:track:2TsogJzspZGV6eQuq2CEs8,https://api.spotify.com/v1/tracks/2TsogJzspZGV6eQuq2CEs8,https://api.spotify.com/v1/audio-analysis/2TsogJzspZGV6eQuq2CEs8,256067,4,7
0.469,0.464,7,-17.281,1,0.0263,0.0179,2.87e-06,0.577,0.601,95.921,audio_features,5oZ2YnJxTXl7CdJJKehPHR,spotify:track:5oZ2YnJxTXl7CdJJKehPHR,https://api.spotify.com/v1/tracks/5oZ2YnJxTXl7CdJJKehPHR,https://api.spotify.com/v1/audio-analysis/5oZ2YnJxTXl7CdJJKehPHR,319800,4,1
0.373,0.903,10,-4.49,1,0.083,0.00077,5.86e-06,0.244,0.43,109.121,audio_features,4o6k1XHlrIZay8v1m5VU83,spotify:track:4o6k1XHlrIZay8v1m5VU83,https://api.spotify.com/v1/tracks/4o6k1XHlrIZay8v1m5VU83,https://api.spotify.com/v1/audio-analysis/4o6k1XHlrIZay8v1m5VU83,263080,3,3
0.365,0.606,1,-7.174,0,0.0415,0.00757,0.052,0.103,0.191,114.995,audio_features,18VWSOioe5ys5LF7XxSlUx,spotify:track:18VWSOioe5ys5LF7XxSlUx,https://api.spotify.com/v1/tracks/18VWSOioe5ys5LF7XxSlUx,https://api.spotify.com/v1/audio-analysis/18VWSOioe5ys5LF7XxSlUx,250533,4,8
0.928,0.594,2,-10.839,1,0.0913,0.127,0.000413,0.0391,0.747,102.878,audio_features,6UGlSlhwl2MNhsrg5Wepq3,spotify:track:6UGlSlhwl2MNhsrg5Wepq3,https://api.spotify.com/v1/tracks/6UGlSlhwl2MNhsrg5Wepq3,https://api.spotify.com/v1/audio-analysis/6UGlSlhwl2MNhsrg5Wepq3,339053,4,2
0.587,0.221,9,-9.937,1,0.0297,0.709,0.0,0.309,0.701,137.663,audio_features,5qYp7YDkLAaSd1nBWejkAD,spotify:track:5qYp7YDkLAaSd1nBWejkAD,https://api.spotify.com/v1/tracks/5qYp7YDkLAaSd1nBWejkAD,https://api.spotify.com/v1/audio-analysis/5qYp7YDkLAaSd1nBWejkAD,152867,4,7
0.706,0.842,7,-3.956,1,0.0417,7.73e-05,0.0,0.0688,0.861,132.032,audio_features,0iGckQFyv6svOfAbAY9aWJ,spotify:track:0iGckQFyv6svOfAbAY9aWJ,https://api.spotify.com/v1/tracks/0iGckQFyv6svOfAbAY9aWJ,https://api.spotify.com/v1/audio-analysis/0iGckQFyv6svOfAbAY9aWJ,220227,4,18
